full_size,compressed,compression_t,decompression_t,res_type,sample_id,tissue,ratio
5759692849,1074193048,27.56,20.54,zst01,GSM3439920,lung,5.36187872349738
5698326961,1042423442,24.92,17.35,zst01,ERS3861796,liver,5.466422502996628
5680479889,1047518567,24.91,16.31,zst01,ERS3861820,liver,5.422796376076072
5584262065,1010510482,16.42,11.09,zst01,ERS3861842,liver,5.526179257386466
5544020465,1042348932,20.38,12.48,zst01,GSM2905293,brain,5.3187759825900605
5542860689,983154598,18.78,12.63,zst01,ERS3861778,liver,5.637832239482646
5431232209,1027688707,16.44,10.42,zst01,GSM2905291,brain,5.284900157027804
5367571953,1016905000,15.8,10.08,zst01,ERX2756733,placenta,5.278341588447298
5176002257,912399276,14.84,9.41,zst01,ERS3861838,liver,5.672957435577798
5162679377,909625808,14.82,10.71,zst01,ERS3861839,liver,5.67560785060751
5157215185,972880214,18.67,11.2,zst01,ERS3861849,liver,5.300976534198485
5125925233,970758454,19.91,11.93,zst01,GSM3516948,mammary,5.280330252987938
4956475505,919103789,14.65,9.48,zst01,ERX2756735,placenta,5.392726658642901
4951964273,883985916,14.15,9.08,zst01,ERS3861848,liver,5.601858789116726
4846211985,857283874,13.9,9.07,zst01,ERS3861850,liver,5.652983955463975
4767318769,824199235,13.7,9.45,zst01,ERS3861783,liver,5.7841824725789754
4709231665,957749172,14.68,8.97,zst01,GSM4463253,eye,4.916978059261638
4551396849,868364502,16.2,10.13,zst01,ERX2756731,placenta,5.2413437427685174
4543519825,866369984,13.39,8.55,zst01,ERX2756732,placenta,5.244318142259186
4526652689,892715949,13.36,8.84,zst01,GSM2928383,testis,5.070652870121401
4511279473,843330251,13.48,8.4,zst01,ERS3861825,liver,5.349362800220479
4506158865,872513008,14.07,8.93,zst01,CRX118016,blood,5.164574996227449
4461736017,842077226,13.59,8.71,zst01,GSM4475048,lung,5.298487928706909
4399376625,817061051,15.81,10.37,zst01,ERS3861817,skin,5.384391557541029
4333245649,780866154,21.34,14.05,zst01,ERS3861846,liver,5.54928091940325
4302888945,817743050,20.68,12.97,zst01,GSM4486714,testis,5.26190830359243
4299496849,824006117,31.03,16.72,zst01,GSM3755698,peritoneal,5.21779724725029
4279350449,836828155,15.45,9.5,zst01,GSM2894835,lung,5.113774463049705
4223108881,818066586,15.53,9.73,zst01,GSM3439921,lung,5.162304576757276
4215778225,797208305,16.17,10.55,zst01,ERS3861800,liver,5.288176501121623
4201760529,777380940,19.3,12.3,zst01,GSM4486716,testis,5.4050212872468935
4196488945,796489378,19.42,11.6,zst01,ERS3861819,liver,5.268731838630998
4160762033,777472167,14.67,9.34,zst01,ERS3861822,liver,5.351654000753444
4149829873,833050879,20.28,10.86,zst01,GSM2928382,testis,4.981484297791612
4134445809,790572690,19.98,11,zst01,CRX102288,blood,5.22968458346316
4120858353,758799640,16.17,9.73,zst01,ERS3861806,liver,5.430759499306036
4101108401,756975181,19.2,10.95,zst01,ERX275672,blood,5.417758077064352
4070549329,762113058,17.98,10.59,zst01,ERS3861818,liver,5.3411357885433315
4066335057,764942853,18.71,9.87,zst01,GSM3529821,blood,5.3158677684906745
4037383793,789973925,16.63,10.86,zst01,GSM2894834,lung,5.11078108432503
4030893809,742632116,14.53,9.34,zst01,ERS3861805,liver,5.427847412136429
4024343953,784221408,16.18,9.4,zst01,ERS3861843,liver,5.131642559036083
4017137873,810218595,14.9,10.14,zst01,GSM2928384,testis,4.958091430868728
3990020241,748840226,12.09,7.64,zst01,ERS3861794,skin,5.328266434501076
3935437585,789252660,12.32,7.78,zst01,GSM3711757,adipose,4.986283587564976
3935224817,738520740,11.63,7.6,zst01,ERS3861803,skin,5.328523091985203
3910399921,735974048,11.81,7.47,zst01,ERS3861816,skin,5.313230720059303
3863223537,697956853,11.07,7.62,zst01,ERS3861789,liver,5.535046357657871
3851097297,784578735,11.27,7.19,zst01,GSM2928381,testis,4.908490537919053
3838782097,714923688,13.33,8.45,zst01,ERS3861809,liver,5.369499096804301
3820410353,734791787,11.25,7.11,zst01,CRX118012,blood,5.199310091091151
3810376753,705580108,13.28,8.56,zst01,ERS3861804,liver,5.400346055390779
3785156305,725645806,13.44,8.46,zst01,CRX102286,blood,5.216258777632899
3762094673,641121557,16.74,11.05,zst01,GSM3396176,bone_marrow,5.867989668923268
3754107377,731968414,17.15,12.39,zst01,GSM3535276,lymph_node,5.12878329883781
3725650033,688469701,12.85,8.21,zst01,SRX4733411,placenta,5.411494547383139
3696210385,683485143,19.52,15.16,zst01,GSM4475049,lung,5.40788694948999
3638803665,667646650,17.04,12.56,zst01,ERS3861840,liver,5.450193848797115
3629613809,709663206,18.83,11.7,zst01,GSM3723359,bladder,5.114558255680512
3614560753,674249818,18.16,13.43,zst01,ERS3861801,skin,5.360862778905489
3568886993,648321470,12.05,8.37,zst01,ERS3861847,liver,5.504810743040794
3551645073,670505972,15.98,11.96,zst01,GSM4769386,lung,5.2969626242195496
3541157649,704591392,16.05,10.08,zst01,GSM4769388,lung,5.025831551742829
3536736977,690651550,11.01,7.05,zst01,GSM3439922,lung,5.120870252155374
3512355345,687141095,12.72,8.13,zst01,GSM3735993,prostate,5.111548953421277
3506543857,655337155,10.57,6.7,zst01,ERS3861802,skin,5.35074782536937
3498087377,664757705,10.27,6.75,zst01,ERX2756740,placenta,5.262199069960385
3486603697,655738669,12.43,7.87,zst01,CRX102294,blood,5.317062820646314
3475484785,651688818,9.9,6.68,zst01,ERX2756741,placenta,5.333043454184295
3467573105,639711236,10.21,6.72,zst01,GSM3178783,liver,5.42052868522697
3459930545,655212957,12.13,7.85,zst01,GSM3377672,kidney,5.280619847388031
3437914577,662800165,12.41,7.67,zst01,GSM3309836,blood,5.186954920266201
3411980433,561685656,11.06,7.83,zst01,GSM3396168,bone_marrow,6.074537237247874
3392497905,621809772,11.84,7.93,zst01,GSM3396161,bone_marrow,5.455845272563519
3379639793,628445978,15.04,8.34,zst01,ERS3861797,liver,5.377772969055425
3365106225,648672341,15.82,11.28,zst01,CRX102287,blood,5.1876826130929485
3363411153,621900791,16.91,13.22,zst01,GSM4080087,lung,5.408276049290312
3363411153,621902915,16.7,12.42,zst01,GSM3439987,lung,5.408257578274898
3274637489,640531534,16.31,10.04,zst01,CRX118014,blood,5.112375137177867
3255944017,647940015,16.5,12.4,zst01,ERX2756714,decidua,5.025070132456629
3250575249,645351898,15.92,9.58,zst01,GSM3723358,bladder,5.03690352360287
3226172081,613345688,15,8.95,zst01,CRX118013,blood,5.25995722170953
3225817649,624875241,9.4,6.18,zst01,ERS3861829,kidney,5.1623387155453
3212847313,599944728,11.07,7.37,zst01,ERS3861799,liver,5.355238846269185
3208597105,641621248,9.76,6.22,zst01,GSM3755693,peritoneal,5.0007650385668025
3175181745,591220495,9.39,6.04,zst01,ERS3861786,liver,5.370554254889286
3174620305,595342948,11.2,7.08,zst01,GSM3439989,lung,5.332422792047585
3174620305,595344266,9.57,6.12,zst01,GSM4080089,lung,5.332410986889391
3169320849,600830420,9.56,5.96,zst01,ERS3861827,skin,5.274900776495304
3138678961,592312701,9.47,6.08,zst01,CRX118015,blood,5.29902356593228
3129765425,579172035,11.37,7.1,zst01,GSM3273570,kidney,5.403861436438311
3125869265,545370209,9.15,6.05,zst01,GSM3396183,bone_marrow,5.731646528202643
3103064945,613929545,9.63,6.12,zst01,GSM3755692,peritoneal,5.054431685642364
3086175761,624650117,11.01,6.66,zst01,GSM4769387,lung,4.940647055061706
3081410737,577804326,10.7,6.7,zst01,GSM4142870,lung,5.332965847334275
3071010577,592927761,10.76,6.89,zst01,ERS3861845,liver,5.179400896697094
3054283857,588604776,9.09,5.69,zst01,GSM3439926,lung,5.189023231778874
3052484689,573805752,9,5.78,zst01,FCA7511886,placenta,5.319717828482138
3042026321,588887917,11.26,6.74,zst01,GSM3755699,peritoneal,5.1657135987729905
3034554737,528510753,10.05,6.77,zst01,ERS3861831,yolk_sac,5.741708602473789
2979980241,553892601,8.78,5.48,zst01,ERX2756727,blood,5.380068691331012
2971329873,558064469,10.52,6.7,zst01,GSM3739217,bone_marrow,5.324348776986911
2965207153,595611682,9.19,5.78,zst01,GSM3755691,peritoneal,4.978423430250987
2964042257,557352428,8.63,6.31,zst01,ERS3861777,kidney,5.318075436822175
2940768145,560016641,8.57,5.67,zst01,ERS3861781,kidney,5.251215642000895
2929489489,542529977,8.9,6.03,zst01,GSM3954955,stomach,5.399682253871108
2920449105,541826392,10.07,6.54,zst01,ERS3861795,liver,5.390008955119336
2906055569,535810601,8.93,6.22,zst01,GSM3178785,liver,5.423661949906064
2895166257,556256964,8.46,5.59,zst01,ERX2756723,placenta,5.204728110154501
2867006769,526131300,10.25,6.68,zst01,ERS3861833,yolk_sac,5.4492229772302085
2862517841,569304405,9.15,5.74,zst01,GSM3360833,brain,5.028097123190185
2858023377,545324468,8.67,5.51,zst01,CRX102292,blood,5.2409593640313235
2846595825,524305575,8.42,5.61,zst01,ERS3861772,kidney,5.429268656927785
2846595825,524303222,10.02,6.57,zst01,ERS3861791,liver,5.429293022731033
2845918833,543274718,10.85,6.43,zst01,CRX102289,blood,5.238452552102746
2842532945,534614097,8.78,5.55,zst01,GSM3755690,peritoneal,5.316980904452282
2823057073,500248664,9.63,6.48,zst01,GSM3396170,bone_marrow,5.643307571132264
2800663665,533355003,8.51,5.42,zst01,GSM3377671,kidney,5.251031019202795
2789237937,537035961,13.16,9.29,zst01,GSM3439927,lung,5.19376380644275
2788906161,503332782,11.09,7.91,zst01,ERS3861834,yolk_sac,5.5408792368306345
2784008945,530004111,9.79,6.48,zst01,GSM3954958,stomach,5.252806322100396
2780996113,536072075,10.44,6.77,zst01,ERS3861841,liver,5.187727999075498
2779365873,534931017,8.25,5.64,zst01,CRX102291,blood,5.195746338634912
2775510481,527350063,8.27,5.33,zst01,ERS3861771,kidney,5.263127238879272
2768518609,565189722,10.07,6.44,zst01,GSM2928380,testis,4.898388100907469
2743982353,543047898,9.83,6.38,zst01,GSM3587009,ileum,5.052928780510628
2734370577,532589363,8.22,5.34,zst01,GSM3535279,lymph_node,5.134106625032239
2715868689,535537585,8.58,5.4,zst01,GSM3516947,mammary,5.071294275265479
2707509585,526487754,12.74,8.8,zst01,GSM3535280,lymph_node,5.142587960364981
2700177201,542440955,14.52,10.31,zst01,GSM4037325,lung,4.977826943395157
2690295505,490185238,9.25,6.12,zst01,ERS3861779,skin,5.48832420163579
2688034385,503772878,9.74,6.27,zst01,GSM3954954,stomach,5.335806079262568
2683089265,461159723,9.14,6.15,zst01,GSM3396173,bone_marrow,5.818134436254747
2675755057,500864939,13.06,10.81,zst01,GSM3587010,colon,5.342268641007831
2646775377,487092095,9.94,7.51,zst01,ERS3861835,yolk_sac,5.433829462988924
2635103537,530551693,13.94,10.09,zst01,GSM3302524,testis,4.966723453656004
2628628113,499131583,13.05,9.89,zst01,GSM4080090,lung,5.26640309395128
2607917521,537438325,13.79,9.99,zst01,ERS4228628,thymus,4.852496369699724
2599511665,489733927,12.2,7.19,zst01,GSM3734294,brain,5.308008127850207
2583146129,454198551,12.47,9.83,zst01,ERS3861832,yolk_sac,5.687261932722458
2554889361,463315931,11.65,6.97,zst01,ERX2756738,decidua,5.514356813687893
2549662577,481466818,11.92,6.68,zst01,GSM3378059,blood,5.295614322065285
2530163761,473488190,8.97,5.73,zst01,ERX2756730,decidua,5.343668151469628
2525837745,467247590,8.82,5.82,zst01,ERS3861823,liver,5.405780145382879
2521752881,507929380,7.73,4.68,zst01,GSM4769389,lung,4.964770655715958
2488171921,475845236,8.16,4.91,zst01,GSM3587008,ileum,5.2289520473417115
2468395953,414635892,8.38,5.51,zst01,GSM3558027,blood,5.9531651760624715
2459367281,486116884,7.67,5.23,zst01,GSM3439923,lung,5.059209753759551
2451797681,442077844,7.41,4.82,zst01,GSM3396174,bone_marrow,5.546076814924025
2449477713,482273607,7.08,4.57,zst01,GSM2928377,testis,5.0790208658463865
2448268753,414787957,6.9,4.81,zst01,GSM3396163,bone_marrow,5.902458621767555
2439926545,468770879,8.92,5.55,zst01,CRX102293,blood,5.204944791376429
2428257073,450143462,8.98,5.26,zst01,GSM3378055,blood,5.394407067940487
2416965553,431487854,7.2,4.68,zst01,ERS3861785,skin,5.601468339361413
2415755953,437584072,8.41,5.59,zst01,GSM3396171,bone_marrow,5.520667015960306
2414752497,487662801,7.42,4.66,zst01,GSM3526590,testis,4.951684836424503
2395195697,456858511,8.3,5.38,zst01,CRX102285,blood,5.242751616375163
2389833073,445842349,7.53,4.98,zst01,GSM3178786,liver,5.360264852274049
2383241745,446656290,7.16,4.84,zst01,GSM3309834,blood,5.335739803417971
2382039825,442189647,8.73,5.2,zst01,GSM3378054,blood,5.3869190315982225
2379052209,434964702,8.74,5.59,zst01,GSM3396182,bone_marrow,5.469529361948087
2371651825,493168661,7.67,4.92,zst01,GSM3168248,bone_marrow,4.809007571955186
2320456465,458581279,7.48,4.7,zst01,GSM4145204,kidney,5.060076743778282
2317179857,457092839,7.16,4.57,zst01,GSM3178784,liver,5.069385602429007
2303954865,428463044,6.72,4.37,zst01,ERS3861824,liver,5.377254578343518
2288240945,414228906,6.76,4.34,zst01,ERS3861826,skin,5.5240976953935705
2281462577,456405424,6.95,4.71,zst01,GSM3302525,testis,4.998763066847339
2274790289,407403686,6.86,4.4,zst01,GSM3758117,skin,5.583627166790042
2271136657,454635410,7.57,4.42,zst01,GSM3755697,peritoneal,4.99551202357951
2263646097,445852920,6.88,4.31,zst01,GSM3143601,kidney,5.077113988622077
2241351793,420069215,8.1,5.02,zst01,GSM3378058,blood,5.335672581957714
2236786001,431418467,7.81,4.87,zst01,GSM3535277,lymph_node,5.184724744293341
2235873745,406577653,7.5,5,zst01,GSM2786157,lung,5.499253902673298
2226088337,422143843,9.52,6.98,zst01,GSM3758115,skin,5.273293390186908
2216833873,420080507,8.67,5.3,zst01,GSM3711767,adipose,5.2771643436433004
2208178033,399114717,10.48,7,zst01,GSM3396162,bone_marrow,5.532690073666213
2168327249,419580788,10.79,7.28,zst01,GSM2928378,testis,5.167842072406804
2166318449,438087858,11.9,7.41,zst01,GSM3711773,adipose,4.944940631064009
2160291153,421360367,10.75,6.81,zst01,GSM2928379,testis,5.1269443502264656
2153327057,434015012,11.34,6.8,zst01,GSM3755687,peritoneal,4.961411466108458
2138740145,419442321,10.12,6.72,zst01,GSM3073088,kidney,5.099008940969502
2123991825,391857719,8.65,4.69,zst01,GSM3439917,lung,5.420313858867739
2119984273,390922163,7.53,4.96,zst01,GSM3396175,bone_marrow,5.423034234567049
2114840913,395242276,6.16,4.32,zst01,GSM3439918,lung,5.350745710714407
2108404689,398818787,6.37,4.09,zst01,ERS3861815,skin,5.286623292899188
2105585521,412722435,6.44,4.06,zst01,GSM3535278,lymph_node,5.10169872640919
2081788465,382096483,5.93,4.09,zst01,ERS3861775,skin,5.448331920396138
2080248689,389303015,6.31,3.96,zst01,GSM3378057,blood,5.343520622361479
2073822705,397565308,7.33,4.72,zst01,GSM4486715,testis,5.216307014896783
2058550673,397494339,6.1,3.89,zst01,GSM3954957,stomach,5.178817585626043
2019592081,371917084,7.04,4.5,zst01,GSM3667329,skin,5.430221325891015
2006432337,372236057,6.95,4.38,zst01,GSM3439916,lung,5.390214889902511
2003271089,362795840,7,4.66,zst01,GSM3396179,bone_marrow,5.521758708699637
2002615665,341446427,9.46,6.92,zst01,GSM3396165,bone_marrow,5.865094804462546
2001819729,387458672,7.27,4.62,zst01,GSM3360835,brain,5.16653742363521
1995148113,355066383,9.87,5.9,zst01,ERS3861776,skin,5.619084792378106
1980721585,372880246,9.65,7.4,zst01,ERS4228634,thymus,5.311950971519151
1978431345,404808327,10.06,7.65,zst01,GSM3360837,brain,4.887328676418259
1972602321,368921253,9.29,6.49,zst01,ERS4228638,thymus,5.3469468211960125
1969947921,366297584,8.75,6.34,zst01,GSM3439915,lung,5.377998673886967
1952144625,383836216,9.59,6.38,zst01,GSM3073089,kidney,5.085879194369715
1946898577,374109672,8.91,5.77,zst01,GSM3309832,bone_marrow,5.204085119189327
1935851153,361114316,6.64,4.29,zst01,ERS3861836,liver,5.360771000283467
1932724465,343578288,9.56,5.01,zst01,GSM3396169,bone_marrow,5.625281144075088
1893665457,343070564,9.32,6.34,zst01,GSM3758118,skin,5.519754988364435
1890351825,339926008,12.06,8.24,zst01,GSM3396181,bone_marrow,5.561068528183934
1887651825,375117239,6.87,4.24,zst01,GSM3360834,brain,5.0321649573668354
1858360241,383259170,6.76,4.35,zst01,GSM3770749,brain,4.8488343827494065
1843749841,353910758,8.78,5.86,zst01,ERS3861837,liver,5.209646215388569
1842369393,333081820,9.22,5.56,zst01,GSM3396167,bone_marrow,5.531281752333405
1839343537,378570117,8.59,5.53,zst01,GSM3770750,brain,4.8586601382485775
1838836465,376525113,7.13,4.41,zst01,GSM3717979,adipose,4.883702046721117
1833235025,347519136,6.96,5.13,zst01,GSM3731527,liver,5.2752059817506
1825741969,373871390,8.72,4.83,zst01,GSM3526586,testis,4.883342287838607
1818041713,340440188,8.49,4.92,zst01,GSM3711759,adipose,5.3402676214007965
1808159505,362014832,7.01,4.15,zst01,GSM3711763,adipose,4.994711114488259
1804833585,303394856,7.77,5.35,zst01,GSM3396166,bone_marrow,5.948794283446915
1775374225,353139445,8.85,4.84,zst01,GSM3052921,testis,5.027402772862148
1766283633,331396448,7.11,4.73,zst01,GSM4080088,lung,5.329820653358361
1766150033,334119281,7.7,4.61,zst01,GSM3667328,skin,5.285986572561791
1765771985,347250851,7.04,4.68,zst01,GSM3439925,lung,5.085004053740965
1762109649,342491596,6.99,4.66,zst01,ERS3861780,kidney,5.1449719338514806
1752658641,323290741,6.88,4.36,zst01,GSM3178782,liver,5.4213078777904125
1752017169,313540013,6.65,4.46,zst01,GSM2786158,lung,5.587858315869879
1751934577,325680043,6.85,4.21,zst01,GSM4272900,muscle,5.379312041542564
1724661137,343010464,6.34,4.13,zst01,GSM3052919,testis,5.028013189125332
1720458225,336604554,6.65,4.04,zst01,GSM2877959,blood,5.111214939177561
1704551185,325058759,6.26,4.03,zst01,GSM3587013,rectum,5.243824809532359
1697666833,317989259,6.03,3.82,zst01,GSM3439988,lung,5.338755272233897
1677424337,304228372,5.84,3.71,zst01,GSM3309833,bone_marrow,5.5137011908935305
1673975921,345202809,6.33,3.91,zst01,GSM3526589,testis,4.849253474643655
1664213169,316552295,5.89,3.69,zst01,ERS4228636,thymus,5.257308808959985
1653033713,318515394,5.87,3.68,zst01,GSM2905290,brain,5.18980791553202
1650991377,320252713,5.98,3.9,zst01,ERX2756713,decidua,5.155276786054893
1646961009,301690919,5.81,3.93,zst01,GSM3396172,bone_marrow,5.459100374844229
1646267153,311006309,6.03,3.75,zst01,GSM3378056,blood,5.293356132527845
1641523057,332441275,5.97,3.78,zst01,GSM3526587,testis,4.937783543875531
1630509809,313235816,6.13,3.68,zst01,ERS4228635,thymus,5.205374755101441
1604844753,282752495,5.51,3.8,zst01,GSM3396178,bone_marrow,5.675793428454098
1600218961,287614931,5.6,3.57,zst01,ERS3861828,kidney,5.563754828152507
1597793137,291444667,5.57,3.6,zst01,GSM4272899,muscle,5.482320721277771
1595914769,307500582,5.65,3.58,zst01,GSM3954956,stomach,5.189956905512458
1581579601,304360679,5.76,3.84,zst01,CRX102290,blood,5.196399239863701
1581016273,314431200,5.78,3.61,zst01,GSM3535281,lymph_node,5.0281787335353485
1567266385,298154249,4.7,2.98,zst01,GSM3734295,brain,5.256562300408471
1539715377,304382875,4.82,3.29,zst01,GSM3711758,adipose,5.058482271711245
1521601809,286200281,5.53,3.59,zst01,ERS4228637,thymus,5.316562945652733
1518322929,298950389,4.9,3.32,zst01,SRX4733402,placenta,5.078845804746552
1503528977,300934512,4.66,3,zst01,GSM3755696,peritoneal,4.996199894148399
1502511409,299772606,4.5,2.77,zst01,GSM3711787,adipose,5.01217048832007
1499907665,275391903,4.38,2.96,zst01,GSM3758116,skin,5.446447948035712
1491935921,302057689,5.4,3.46,zst01,GSM3360838,brain,4.939241659231525
1476758833,271499590,5.51,3.37,zst01,GSM3758119,skin,5.439267267401767
1471008625,264252618,4.46,3.19,zst01,GSM3734178,blood,5.56667569136439
1448200465,281942343,5.35,3.27,zst01,GSM4037324,lung,5.136512840144767
1436147921,249631411,6.99,4.6,zst01,GSM3169075,blood,5.753073762820657
1428307889,253424501,5.02,3.3,zst01,GSM3734180,blood,5.63602920540031
1427877969,248552067,4.99,3.15,zst01,GSM3665017,blood,5.74478412605597
1407655633,284646857,5.12,3.13,zst01,GSM3526588,testis,4.945270247617735
1405707793,274720486,4.4,2.96,zst01,GSM4463244,eye,5.116865558398874
1403330321,281005499,5.58,3.85,zst01,GSM4463249,eye,4.993960353067681
1384879153,261832119,4.32,2.74,zst01,GSM4272898,muscle,5.28918743158474
1342205073,234214068,4.65,3.07,zst01,GSM3734181,blood,5.730676574901556
1324346641,229550795,3.75,2.55,zst01,GSM3665016,blood,5.769296686600454
1323788401,236238145,3.87,2.74,zst01,GSM3665018,blood,5.603618336065075
1307763665,255179753,4.92,3.37,zst01,GSM2877960,blood,5.124872367910788
1279893873,234768522,6.61,5.41,zst01,GSM3734179,blood,5.45172692700259
1258527601,239719184,5.5,3.84,zst01,GSM3439913,lung,5.250007863367331
1241770353,241812811,4.55,2.89,zst01,GSM3711786,adipose,5.135254612295955
1239684945,227506033,4.77,3.42,zst01,GSM3954953,stomach,5.449020092579259
1232831793,159503114,5.11,3.28,zst01,GSM4213827,lung,7.729202033008584
1227904433,241356729,5.14,3.41,zst01,GSM3954949,stomach,5.087508593970048
1218729297,235893189,4.6,3.07,zst01,GSM4463239,eye,5.166445466977853
1210624689,217558307,5.32,4.43,zst01,GSM3665019,blood,5.56459877673161
1201636017,232209044,4.49,2.98,zst01,GSM2905292,brain,5.174802825509243
1197000657,230756028,4.51,2.94,zst01,ERX2756729,decidua,5.187299622786019
1182299057,252037129,6.2,5.38,zst01,GSM3526585,testis,4.6909717694808375
1173920465,151215016,4.46,3.06,zst01,GSM4213829,lung,7.763253253896425
1167356945,226103201,6.38,3.63,zst01,GSM3734296,brain,5.162938604305739
1156013873,214767650,5.6,3.47,zst01,ERS3861773,liver,5.382625702707088
1131740241,229382237,5.27,2.75,zst01,GSM3954952,stomach,4.933861731412097
1125788305,144898671,4.21,3.46,zst01,GSM4213828,lung,7.769486753953734
1121353969,213472739,4.4,2.68,zst01,GSM3711775,adipose,5.252914139074217
1097566897,199483898,4.45,2.73,zst01,GSM3396185,bone_marrow,5.502032534976833
1082687569,204428602,4.05,2.59,zst01,GSM3711774,adipose,5.296164814549776
1082283665,218284229,4.19,2.53,zst01,GSM3509838,kidney,4.958139531921933
1078654961,217929505,4.08,2.5,zst01,GSM3732871,testis,4.9495590833375225
1071961521,205680012,3.84,2.45,zst01,GSM3711765,adipose,5.2117923884601876
1061767441,210243582,3.73,2.4,zst01,GSM3375767,tonsil,5.050177660119965
1055268657,209393220,3.88,2.41,zst01,GSM3402078,testis,5.039650553155446
1052298801,199622483,3.79,2.32,zst01,GSM3439919,lung,5.271444304196938
1049170289,203769418,3.99,2.52,zst01,GSM3954948,stomach,5.148811334387774
1048588689,194840659,3.68,2.43,zst01,ERS3861793,skin,5.3817755204779925
1043788689,201813192,3.74,2.41,zst01,GSM3439914,lung,5.172053812022358
1040943761,198286242,3.74,2.45,zst01,GSM3954946,stomach,5.249702402449081
1032854225,194491805,3.63,2.46,zst01,ERS3861784,skin,5.310528250791852
1031824401,192660738,3.72,2.39,zst01,ERS3861782,liver,5.355654772795482
1028616433,199194259,3.78,2.35,zst01,ERS4228639,thymus,5.163885938098246
1024075249,212427410,4.01,2.45,zst01,GSM3711760,adipose,4.820824435980272
1019788785,199223731,3.7,2.29,zst01,GSM4463229,eye,5.1188117995842575
982901489,188660401,3.79,2.37,zst01,GSM3954947,stomach,5.209898228722624
976964561,201191616,3.75,2.27,zst01,GSM3526584,testis,4.855891017844401
969207185,181069603,4.12,2.38,zst01,ERX2756728,placenta,5.352677472872131
954498353,188539002,4.48,2.71,zst01,GSM4463234,eye,5.062604250976145
941705073,161966893,4.59,2.72,zst01,GSM3396177,bone_marrow,5.814182488516342
935534769,178178273,5.05,3.25,zst01,GSM3732366,blood,5.250554701470252
927101361,176422374,6.28,4.73,zst01,GSM3667327,skin,5.255010121335291
915133841,174254773,3.26,2.07,zst01,GSM3738542,blood,5.251700284846717
908602353,182060512,3.59,2.25,zst01,GSM3509840,kidney,4.990661308257773
903939729,185111813,4.42,2.89,zst01,GSM3509839,kidney,4.88320931198486
896455729,169161957,4.73,3.21,zst01,ERX2756736,placenta,5.299393225865789
893370545,175931954,3.22,2.35,zst01,ERX2756742,placenta,5.077932261242321
887171441,178341183,3.33,2.11,zst01,GSM3711771,adipose,4.9745741621552435
869841329,168460780,3.44,2.35,zst01,GSM3732364,blood,5.163464926376335
867588689,186631438,3.43,2.21,zst01,ERX2756712,decidua,4.648673869190248
854045073,180798829,3.79,2.55,zst01,GSM3526583,testis,4.723731219520233
849095057,163926672,3.08,1.94,zst01,GSM3734297,brain,5.1797248528293185
836830929,164879091,3.06,2.32,zst01,GSM3711777,adipose,5.075421776797642
797923441,149597432,3.13,2.08,zst01,GSM3738539,bone_marrow,5.333804399797451
777766353,147488488,3.05,1.81,zst01,GSM3738538,bone_marrow,5.273403799488404
777554833,148305495,3.01,1.81,zst01,GSM3738543,blood,5.242926656224033
768002897,133682443,2.72,1.84,zst01,GSM3396164,bone_marrow,5.744979518365025
767198129,109031863,2.58,2.05,zst01,GSM4213826,lung,7.036458039793377
707724881,138616804,3.6,2.8,zst01,GSM3402080,testis,5.105621112141642
698610225,142023002,3.69,3.02,zst01,GSM3711780,adipose,4.918993509234511
688370993,127086895,3.22,2.22,zst01,ERX2756718,blood,5.416537975847156
661403057,119846546,4.29,3.23,zst01,GSM3396180,bone_marrow,5.518749426454059
649449553,133524248,2.4,1.47,zst01,GSM3711781,adipose,4.863907213317539
645632401,131904208,2.67,1.7,zst01,GSM4463223,eye,4.894706626796925
640449329,123934219,3.33,2.24,zst01,GSM3711782,adipose,5.167655343033227
634667281,88470650,2.66,1.89,zst01,GSM4213824,lung,7.173760800898377
632658769,129350624,3.23,1.95,zst01,GSM3319032,ovary,4.891037626536692
624164945,82026791,1.89,1.4,zst01,GSM4213830,lung,7.609281521204457
616878929,122293952,3.1,1.85,zst01,GSM4037982,eye,5.044230879054428
602355089,120516468,2.5,1.41,zst01,GSM3020393,blood,4.998114357284351
598873873,126963395,2.66,1.76,zst01,GSM3711779,adipose,4.716901851907788
586670929,89223882,2.04,1.26,zst01,ERS3861813,yolk_sac,6.57526791986029
585740081,116072566,3.06,1.66,zst01,GSM3711783,adipose,5.0463266315659805
555801617,114608877,2.41,1.54,zst01,GSM4339769,lung,4.849551200122134
553582705,111906453,2.11,1.34,zst01,ERS3861811,skin,4.946834522581106
547980081,94828890,2.01,1.38,zst01,GSM3396184,bone_marrow,5.778619585233994
543946833,109153869,2.11,1.3,zst01,GSM4037309,lung,4.983303276221936
538308753,104808991,2.03,1.22,zst01,ERX2756726,placenta,5.136093267036604
537679505,99133257,1.99,1.23,zst01,GSM3557962,ovary,5.423805504544252
520957937,99546003,1.52,0.98,zst01,GSM3557960,ovary,5.233338570108134
519896305,108165759,1.68,1.02,zst01,GSM3319036,ovary,4.806477667299501
513683697,104406596,1.63,0.97,zst01,GSM4037981,eye,4.920031077346875
513067057,94219349,1.52,1.06,zst01,GSM3738537,bone_marrow,5.445453215772059
508856177,107125103,1.64,1,zst01,GSM3319038,ovary,4.750111437465782
502460401,93144910,1.47,0.95,zst01,GSM3557970,ovary,5.394394615873266
500490513,95455760,1.56,1.01,zst01,GSM3557969,ovary,5.243167232653116
